Yr-M-D,Mon-Yr,CA,Alameda,Amador,Butte,Calaveras,Contra-Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba,,Condo,LA Metro,Central Coast,Central Valley,Far North,Inland Empire,S.F. Bay Area,SoCal
2001-12-01,Dec-01,"281,332.00","394,957.00",NA,"152,630.95","187,999.60",NA,NA,NA,"128,629.71",NA,"141,874.91","105,438.00",NA,"132,999.35",NA,"255,190.60",NA,"665,254.00",NA,"197,999.10","117,856.25",NA,"350,000.00","337,930.66","255,882.24","360,835.57","259,913.59",NA,"183,626.67","178,283.00","342,104.84","137,889.45","311,835.00","536,765.00","200,943.00","305,813.90","574,950.00","336,700.10","495,000.00","470,000.00","140,499.98","123,333.17","243,180.95","349,248.00","165,652.00",NA,NA,NA,NA,NA,"317,836.00",NA,NA,,"214,100.00","244,760.66","399,000.00",NA,NA,"162,243.97","452,474.09","274,000.00"
2002-01-01,Jan-02,"287,076.00","390,576.00",NA,"158,332.42","203,571.36",NA,NA,NA,"128,888.44",NA,"157,142.00","107,391.00",NA,"145,999.70",NA,"258,972.48",NA,"643,616.00",NA,"200,000.00","137,499.13",NA,"365,000.00","343,749.56","264,285.43","362,007.25","258,749.83",NA,"179,024.46","179,385.00","355,555.00","136,575.79","304,155.00","487,499.00","198,787.00","326,999.73","570,000.00","366,906.32","493,500.00","475,000.00","142,499.88","133,332.67","239,822.21","353,461.00","168,181.00",NA,NA,NA,"94,999.50",NA,"329,341.00",NA,NA,,"220,230.00","250,361.85","410,000.00",NA,NA,"156,653.92","449,051.64","274,950.00"
2002-02-01,Feb-02,"294,865.00","405,181.00",NA,"163,684.03","193,332.67",NA,NA,NA,"134,037.76",NA,"147,999.60","103,962.00",NA,"148,749.56",NA,"251,811.07",NA,"625,000.00",NA,"208,333.17","146,922.73",NA,"400,000.00","335,713.93","269,444.06","369,821.31","271,874.56",NA,"184,714.76","182,840.00","356,666.10","131,963.31","326,731.00","503,623.00","207,792.00","300,000.00","575,000.00","430,264.69","520,000.00","484,050.00","138,180.91","133,332.67","241,665.83","365,957.00","174,848.00",NA,NA,NA,"98,332.50",NA,"337,368.00",NA,NA,,"224,840.00","265,587.34","439,000.00",NA,NA,"163,256.47","464,168.93","290,000.00"
2002-03-01,Mar-02,"305,838.00","403,448.00",NA,"174,090.20","192,856.50",NA,NA,NA,"131,817.59",NA,"147,368.05","112,711.00",NA,"144,285.50",NA,"253,609.02",NA,"704,545.00",NA,"232,142.21","143,749.81",NA,"366,000.00","351,019.90","257,142.71","379,277.94","266,790.71",NA,"192,421.97","187,196.00","368,332.65","134,867.68","338,414.00","593,160.00","206,308.00","327,205.61","612,500.00","417,020.11","535,000.00","497,000.00","143,571.25","122,499.88","250,925.91","367,942.00","177,113.00",NA,NA,NA,"108,499.58",NA,"336,345.00",NA,NA,,"235,470.00","271,657.14","423,000.00",NA,NA,"166,279.94","485,311.02","297,500.00"
2002-04-01,Apr-02,"317,121.00","455,749.00",NA,"165,789.18","197,999.10",NA,NA,NA,"127,272.36",NA,"155,554.78","106,913.00",NA,"160,000.00",NA,"260,195.36",NA,"754,167.00",NA,"207,142.71","143,999.80",NA,"358,550.00","365,999.34","273,213.82","392,999.07","267,187.16",NA,"196,304.36","195,953.00","362,499.38","137,938.94","345,537.00","579,724.00","211,250.00","320,224.52","641,000.00","532,908.82","550,000.00","491,000.00","160,967.69","109,999.50","260,271.11","376,157.00","177,529.00",NA,NA,NA,"109,999.50",NA,"355,075.00",NA,NA,,"238,450.00","279,518.55","399,000.00",NA,NA,"164,779.36","499,834.53","310,000.00"
2002-05-01,May-02,"319,591.00","447,773.00",NA,"171,904.17","194,285.00",NA,NA,NA,"134,443.72",NA,"161,538.38","115,256.00",NA,"157,776.89",NA,"251,711.65",NA,"730,931.00",NA,"262,499.75","153,076.27",NA,"367,500.00","389,188.30","277,082.79","409,176.58","287,375.49",NA,"200,085.83","206,486.00","384,999.15","141,827.98","370,312.00","635,551.00","225,173.00","334,809.78","645,000.00","352,356.39","578,750.00","532,000.00","151,999.40","123,333.17","267,835.01","379,019.00","182,551.00",NA,NA,NA,"116,665.83",NA,"364,040.00",NA,NA,,"241,190.00","279,796.77","440,000.00",NA,NA,"175,096.75","509,242.92","314,900.00"
2002-06-01,Jun-02,"324,638.00","471,222.00",NA,"176,362.82","219,117.26",NA,NA,NA,"148,946.92",NA,"174,614.65","116,295.00",NA,"193,999.30",NA,"286,325.72",NA,"722,876.00",NA,"198,887.94","157,856.25",NA,"400,000.00","424,193.31","289,842.95","428,608.41","292,591.74",NA,"208,196.78","216,613.00","372,618.32","144,109.23","368,654.00","620,967.00","232,024.00","348,700.81","629,000.00","409,164.94","575,000.00","520,000.00","156,763.87","135,713.50","273,046.41","389,062.00","189,876.00",NA,NA,NA,"115,713.50",NA,"361,697.00",NA,NA,,"242,170.00","286,487.09","439,000.00",NA,NA,"181,932.28","525,162.72","325,500.00"
2002-07-01,Jul-02,"321,903.00","464,999.00",NA,"185,789.18","228,124.44",NA,NA,NA,"145,671.36",NA,"177,499.13","117,030.00",NA,"166,153.54",NA,"291,245.30",NA,"744,844.00",NA,"217,499.65","157,057.97",NA,"366,500.00","386,955.65","293,420.18","430,238.67","289,150.16",NA,"211,338.50","214,482.00","369,766.74","148,944.75","376,251.00","614,436.00","227,007.00","335,937.14","635,000.00","420,045.73","560,000.00","535,000.00","147,856.75","134,999.25","276,049.90","389,582.00","191,910.00",NA,NA,NA,"119,374.03",NA,"395,708.00",NA,NA,,"248,890.00","285,087.38","437,500.00",NA,NA,"182,452.80","505,598.24","319,000.00"
2002-08-01,Aug-02,"334,273.00","460,958.00",NA,"187,777.39","235,713.57",NA,NA,NA,"150,166.16",NA,"169,999.50","127,143.00",NA,"163,076.77",NA,"304,917.62",NA,"730,669.00",NA,"252,777.72","154,116.94",NA,"395,000.00","388,774.62","287,142.11","432,768.03","307,727.20",NA,"211,281.55","221,107.00","369,116.96","145,979.93","378,834.00","594,890.00","232,993.00","364,285.07","655,000.00","448,660.49","540,000.00","539,500.00","151,859.87","152,856.50","277,320.88","392,561.00","193,764.00",NA,NA,NA,"123,420.88",NA,"388,693.00",NA,NA,,"231,710.00","287,502.85","429,000.00",NA,NA,"181,284.82","497,041.01","318,000.00"
2002-09-01,Sep-02,"322,452.00","459,832.00",NA,"185,714.00","229,999.40",NA,NA,NA,"151,384.05",NA,"180,869.52","125,082.00",NA,"193,749.31",NA,"325,417.50",NA,"728,895.00",NA,"252,272.68","171,110.56",NA,"398,000.00","393,901.50","301,724.12","428,988.47","292,581.57",NA,"213,327.94","225,553.00","385,713.43","154,986.46","383,075.00","597,098.00","235,083.00","369,642.16","637,500.00","350,648.83","550,000.00","532,000.00","160,399.98","142,857.00","287,930.28","386,538.00","196,351.00",NA,NA,NA,"114,499.28",NA,"393,442.00",NA,NA,,"248,790.00","288,542.87","447,500.00",NA,NA,"188,057.20","496,431.65","321,000.00"
2002-10-01,Oct-02,"324,672.00","452,391.00",NA,"182,105.16","239,061.72",NA,NA,NA,"158,626.52",NA,"181,111.06","128,026.00",NA,"170,624.47",NA,"294,631.30",NA,"730,654.00",NA,"240,624.19","169,999.50",NA,"382,500.00","395,237.14","289,814.02","429,022.70","294,185.16",NA,"212,533.62","223,006.00","377,940.40","154,136.08","378,293.00","610,294.00","234,601.00","348,683.72","600,000.00","459,291.16","535,000.00","520,000.00","170,249.49","135,999.20","288,533.06","381,531.00","195,463.00",NA,NA,NA,"118,570.50",NA,"391,122.00",NA,NA,,"248,470.00","290,184.24","437,500.00",NA,NA,"184,003.79","497,133.11","321,450.00"
2002-11-01,Nov-02,"328,440.00","450,990.00",NA,"192,666.03","233,332.67",NA,NA,NA,"156,228.70",NA,"183,076.77","131,666.00",NA,"181,999.90",NA,"288,319.50",NA,"743,242.00",NA,"260,416.46","177,999.10",NA,"375,000.00","398,716.96","328,571.14","427,126.17","308,163.18",NA,"225,378.16","225,000.00","378,124.22","157,277.79","378,036.00","616,228.00","229,094.00","358,552.05","615,000.00","378,370.46","530,000.00","510,000.00","169,599.52","131,666.08","284,878.33","381,614.00","198,461.00",NA,NA,NA,"116,128.23",NA,"387,349.00",NA,NA,,"256,060.00","292,583.76","429,000.00",NA,NA,"188,904.27","490,500.26","319,900.00"
2002-12-01,Dec-02,"338,836.00","453,079.00",NA,"200,000.00","233,927.89",NA,NA,NA,"150,525.79",NA,"182,272.61","130,517.00",NA,"186,153.54",NA,"307,489.03",NA,"668,631.00",NA,"246,874.06","167,856.75",NA,"365,000.00","401,923.06","343,181.39","428,312.97","297,618.10",NA,"218,656.90","226,899.00","397,499.03","153,867.83","381,440.00","588,235.00","233,147.00","363,558.69","597,000.00","372,586.58","532,750.00","518,250.00","165,768.94","131,666.08","287,294.34","382,376.00","202,419.00",NA,NA,NA,"112,580.02",NA,"400,407.00",NA,NA,,"253,560.00","293,909.84","415,000.00",NA,NA,"185,622.87","489,502.39","324,000.00"
2003-01-03,Jan-03,"336,212.00","441,025.00",NA,"186,922.73","226,922.54",NA,NA,NA,"158,540.74",NA,"183,571.25","126,379.00",NA,"172,856.50",NA,"302,860.87",NA,"679,824.00","185,000.00","246,874.06","186,666.33",NA,"409,000.00","462,499.38","329,999.70","442,753.20","296,773.26",NA,"214,920.65","227,403.00","393,749.06","160,694.22","385,848.00","596,649.00","232,568.00","371,874.28","597,500.00","403,849.67","510,000.00","512,000.00","171,480.91","153,332.67","279,064.46","394,656.00","202,381.00",NA,NA,NA,"118,845.21","229,166.08","403,043.00",NA,NA,,"254,400.00","297,527.89","435,000.00",NA,NA,"185,248.89","481,996.64","270,000.00"
2003-02-03,Feb-03,"326,645.00","439,080.00",NA,"189,090.45","227,272.18",NA,NA,NA,"158,165.76",NA,"181,538.38","129,555.00",NA,"157,999.10",NA,"291,927.91",NA,"704,860.00","140,000.00","309,090.82","178,887.94",NA,"369,900.00","410,714.18","279,999.40","447,885.09","289,178.32",NA,"225,289.07","228,820.00","379,031.47","154,696.46","385,167.00","613,013.00","231,122.00","364,582.69","620,750.00","455,670.60","535,000.00","525,000.00","176,537.63","149,999.50","291,413.31","392,085.00","203,571.00",NA,NA,NA,"118,799.06","214,583.04","397,058.00",NA,NA,,"262,770.00","306,346.16","430,000.00",NA,NA,"188,547.82","485,224.77","280,000.00"
2003-03-03,Mar-03,"351,130.00","471,632.00",NA,"216,428.24","250,000.00",NA,NA,NA,"166,301.05",NA,"189,582.85","137,212.00",NA,"184,444.22",NA,"290,523.33",NA,"716,953.00","183,333.00","272,221.78","175,332.57",NA,"396,500.00","440,384.21","306,666.60","448,596.01","299,241.44",NA,"236,697.98","233,451.00","371,738.41","159,384.71","394,491.00","613,189.00","232,542.00","367,762.48","631,000.00","489,304.13","544,500.00","522,500.00","180,277.76","169,999.50","297,766.90","394,750.00","200,221.00",NA,NA,NA,"124,687.27","219,444.06","412,000.00",NA,NA,,"265,220.00","318,575.26","425,000.00",NA,NA,"197,924.85","510,135.09","295,000.00"
2003-04-03,Apr-03,"364,040.00","471,715.00",NA,"209,259.07","253,124.94",NA,NA,NA,"169,544.98",NA,"194,374.28","133,787.00",NA,"207,692.15",NA,"305,046.75",NA,"739,077.00","165,000.00","270,832.92","186,470.26",NA,"425,000.00","482,607.87","295,311.59","464,215.84","301,304.33",NA,"241,804.72","236,293.00","381,578.13","164,670.78","394,986.00","633,870.00","245,696.00","394,679.90","634,000.00","570,516.77","540,000.00","541,000.00","186,249.69","161,666.58","294,423.57","409,052.00","216,025.00",NA,NA,NA,"132,186.89","210,714.07","489,682.00",NA,NA,,"277,720.00","333,771.48","465,000.00",NA,NA,"203,448.45","532,728.82","307,500.00"
2003-05-03,May-03,"367,630.00","471,005.00",NA,"225,580.88","239,284.93",NA,NA,NA,"170,307.18",NA,"211,183.99","137,428.00",NA,"202,272.68",NA,"300,669.31",NA,"703,512.00","187,500.00","271,428.14","193,332.67",NA,"415,000.00","437,036.67","321,874.78","469,924.67","315,546.06",NA,"247,092.08","241,465.00","378,377.59","167,034.64","408,483.00","637,907.00","242,104.00","384,481.91","650,000.00","453,029.79","540,000.00","535,000.00","195,788.68","144,999.75","312,257.94","423,809.00","217,755.00",NA,NA,NA,"126,773.85","227,380.40","457,142.00",NA,NA,,"282,580.00","334,737.24","450,000.00",NA,NA,"209,666.69","529,456.28","309,900.00"
2003-06-03,Jun-03,"374,530.00","488,474.00",NA,"211,363.41","252,272.68",NA,NA,NA,"178,856.20",NA,"198,180.91","146,557.00",NA,"190,908.55",NA,"340,954.98",NA,"747,158.00","194,999.00","274,999.50","190,768.69",NA,"417,000.00","453,703.17","317,646.88","482,421.05","350,961.03",NA,"258,847.80","251,913.00","411,999.88","173,742.58","419,316.00","632,867.00","249,177.00","393,451.45","680,000.00","452,795.13","562,000.00","550,000.00","198,332.42","167,142.50","299,845.63","440,728.00","220,077.00",NA,NA,NA,"137,142.00","237,499.25","455,418.00",NA,NA,,"288,490.00","341,512.24","480,000.00",NA,NA,"219,953.18","552,429.80","315,000.00"
2003-07-03,Jul-03,"381,940.00","486,363.00",NA,"233,749.33","259,374.81",NA,NA,NA,"181,379.24",NA,"217,360.76","148,867.00",NA,"214,999.70",NA,"364,343.93",NA,"772,059.00","180,000.00","267,499.65","190,869.02",NA,"445,000.00","457,691.73","320,833.13","496,518.92","334,588.70",NA,"258,106.27","247,410.00","397,057.85","176,682.56","430,473.00","647,222.00","258,654.00","396,533.69","663,000.00","544,654.08","549,000.00","540,000.00","209,090.73","174,999.25","315,714.13","436,690.00","227,060.00",NA,NA,NA,"142,499.88","224,999.50","458,597.00",NA,NA,,"289,160.00","351,942.44","475,000.00",NA,NA,"224,070.10","544,325.20","329,900.00"
2003-08-03,Aug-03,"406,140.00","483,883.00",NA,"221,078.01","263,333.07",NA,NA,NA,"184,383.34",NA,"212,161.92","158,447.00",NA,"227,173.37",NA,"377,988.58",NA,"741,141.00","190,000.00","261,110.89","200,714.27",NA,"470,000.00","486,206.03","304,166.63","527,881.43","348,351.16",NA,"268,839.34","255,152.00","393,242.31","185,513.12","444,227.00","642,857.00","262,963.00","402,777.75","645,000.00","529,606.83","560,000.00","549,900.00","204,877.95","181,999.90","325,925.67","436,410.00","230,440.00",NA,NA,NA,"144,374.78","253,999.92","480,407.00",NA,NA,,"295,770.00","361,789.47","495,000.00",NA,NA,"231,827.97","550,973.52","339,000.00"
2003-09-03,Sep-03,"384,690.00","483,461.00",NA,"230,920.43","270,832.92",NA,NA,NA,"176,476.45",NA,"226,315.26","148,192.00",NA,"234,781.91",NA,"406,300.79",NA,"747,663.00","237,499.00","331,817.86","190,713.75",NA,"460,000.00","488,234.41","337,499.63","523,794.32","346,010.18",NA,"265,837.38","256,165.00","388,749.11","183,762.50","433,818.00","629,629.00","253,767.00","387,893.86","659,000.00","446,280.51","550,000.00","545,000.00","206,451.48","144,999.75","328,385.13","438,636.00","228,358.00",NA,NA,NA,"133,076.27","237,878.03","494,470.00",NA,NA,,"301,410.00","354,156.90","480,000.00",NA,NA,"227,139.22","546,231.03","330,000.00"
2003-10-03,Oct-03,"379,120.00","478,347.00",NA,"239,903.05","256,818.05",NA,NA,NA,"177,653.44",NA,"227,418.81","145,517.00",NA,"226,851.31",NA,"359,477.43",NA,"732,797.00","182,500.00","289,582.54","210,293.91",NA,"450,000.00","474,999.25","298,862.66","529,127.71","346,428.11",NA,"269,961.34","257,440.00","417,999.82","185,421.27","449,345.00","652,127.00","261,646.00","401,724.12","645,000.00","422,874.65","559,000.00","545,000.00","204,605.17","167,999.60","329,577.17","431,286.00","226,365.00",NA,NA,NA,"145,293.85","235,810.09","470,512.00",NA,NA,,"296,040.00","351,027.40","470,000.00",NA,NA,"231,085.83","545,370.64","326,000.00"
2003-11-03,Nov-03,"384,470.00","485,191.00",NA,"235,713.57","280,554.94",NA,NA,NA,"192,916.02",NA,"214,654.88","154,285.00",NA,"226,470.06",NA,"352,760.89",NA,"750,000.00","214,285.00","306,249.94","195,554.78",NA,"457,000.00","483,927.73","321,999.78","533,837.44","353,542.77",NA,"271,738.70","260,013.00","436,363.27","185,923.85","454,625.00","648,611.00","264,612.00","403,191.46","665,000.00","404,156.96","556,000.00","530,500.00","198,845.21","171,666.08","334,891.74","449,159.00","226,256.00",NA,NA,NA,"131,033.93","251,923.04","474,999.00",NA,NA,,"300,610.00","353,175.14","485,000.00",NA,NA,"231,395.31","556,979.39","330,000.00"
2003-12-03,Dec-03,"401,720.00","491,495.00",NA,"221,969.26","323,529.18",NA,NA,NA,"198,822.59",NA,"214,062.22","150,153.00",NA,"218,749.63",NA,"378,199.50",NA,"810,484.00","208,333.00","268,749.63","201,923.04",NA,"465,000.00","458,063.94","327,940.90","546,526.68","349,382.22",NA,"277,239.34","267,320.00","433,333.00","188,974.46","466,030.00","671,052.00","260,517.00","433,333.00","675,900.00","395,298.55","565,000.00","549,000.00","207,978.56","208,333.17","330,624.69","456,578.00","238,446.00",NA,NA,NA,"143,333.17","247,915.71","488,695.00",NA,NA,,"310,050.00","356,069.50","498,500.00",NA,NA,"237,287.28","564,309.91","333,000.00"
2004-01-03,Jan-04,"404,460.00","489,603.00",NA,"238,969.81","287,499.25",NA,NA,NA,"179,481.78",NA,"196,362.82","141,625.00",NA,"222,221.78",NA,"381,934.83",NA,"741,802.00","237,499.00","307,692.23","197,856.25",NA,"485,000.00","457,142.29","309,999.90","580,921.92","366,128.37",NA,"289,299.63","262,213.00","413,333.20","191,442.70","468,450.00","648,674.00","259,408.00","420,370.17","675,000.00","497,221.25","555,000.00","585,000.00","222,916.21","160,000.00","338,181.44","454,799.00","237,499.00",NA,NA,NA,"157,406.54","260,714.07","495,988.00",NA,NA,,"303,060.00","369,376.04","524,000.00",NA,NA,"241,752.11","552,699.02","338,000.00"
2004-02-03,Feb-04,"391,550.00","530,746.00",NA,"235,483.16","296,427.64",NA,NA,NA,"207,339.30",NA,"232,291.02","160,000.00",NA,"220,454.14",NA,"371,042.36",NA,"765,625.00","256,250.00","300,000.00","187,499.63",NA,"470,000.00","469,443.75","313,888.75","594,233.70","352,912.09",NA,"294,726.38","277,821.00","437,999.62","195,792.74","479,545.00","671,195.00","268,243.00","447,058.35","690,000.00","506,756.73","565,000.00","567,000.00","211,274.28","182,499.88","341,481.07","455,462.00","233,453.00",NA,NA,NA,"138,799.06","244,116.76","528,646.00",NA,NA,,"316,520.00","375,415.56","500,000.00",NA,NA,"250,231.18","577,193.40","343,380.00"
2004-03-03,Mar-04,"428,060.00","528,871.00","248,213.32","237,244.15","287,499.25",NA,NA,NA,"211,231.66",NA,"234,558.13","164,925.00",NA,"222,999.54",NA,"371,788.98",NA,"828,629.00","237,499.00","300,000.00","201,428.54",NA,"500,000.00","492,707.41","334,374.66","623,175.71","387,057.95",NA,"320,267.94","286,999.00","472,579.92","207,388.36","494,025.00","700,330.00","277,812.00","411,016.84","725,000.00","528,225.69","620,000.00","604,250.00","214,130.15","164,999.75","355,235.05","474,999.00","237,672.00",NA,NA,NA,"146,944.10","255,434.67","552,125.00",NA,NA,,"335,370.00","393,027.86","545,000.00",NA,NA,"269,890.81","601,621.97","365,831.00"
2004-04-03,Apr-04,"452,680.00","558,392.00","248,808.55","244,999.10","296,874.06",NA,NA,NA,"213,928.29",NA,"240,999.18","183,000.00",NA,"262,499.75",NA,"391,501.66",NA,"862,500.00","262,500.00","311,764.59","204,807.60",NA,"550,000.00","533,783.65","373,468.65","660,913.54","396,051.67",NA,"337,889.14","296,331.00","484,145.50","223,088.57","527,315.00","707,010.00","280,536.00","429,660.72","745,000.00","564,731.88","615,500.00","620,000.00","225,416.16","164,999.75","363,347.78","493,406.00","240,730.00",NA,NA,NA,"159,188.23","260,416.46","613,362.00",NA,NA,,"351,350.00","415,865.24","584,250.00",NA,NA,"291,546.09","622,219.36","385,000.00"
2004-05-03,May-04,"463,320.00","591,700.00","284,374.31","269,230.38","291,665.83",NA,NA,NA,"225,812.49",NA,"237,499.25","175,000.00",NA,"263,888.61",NA,"391,690.99",NA,"887,867.00","275,000.00","311,111.00","221,874.56",NA,"565,500.00","557,064.99","367,020.61","681,597.34","407,391.23",NA,"355,007.94","306,230.00","477,585.43","229,532.47","565,028.00","704,662.00","286,580.00","434,868.07","765,000.00","689,393.18","630,500.00","629,250.00","229,999.40","189,999.50","378,347.43","489,901.00","243,181.00",NA,NA,NA,"164,062.30","286,841.37","614,853.00",NA,NA,,"366,320.00","436,386.59","590,000.00",NA,NA,"296,693.08","634,294.86","400,000.00"
2004-06-03,Jun-04,"468,050.00","589,285.00","262,499.75","266,826.59","317,499.83",NA,NA,NA,"234,686.81",NA,"267,948.36","193,000.00",NA,"269,827.19",NA,"446,724.71",NA,"902,912.00","243,749.00","356,817.61","230,241.33",NA,"577,000.00","566,666.40","364,924.72","671,214.56","415,671.49",NA,"360,410.35","320,803.00","500,000.00","241,506.96","580,673.00","745,901.00","296,999.00","472,092.30","799,000.00","665,321.92","639,900.00","599,000.00","242,306.85","222,221.78","378,489.78","509,239.00","255,943.00",NA,NA,NA,"174,721.49","268,420.68","625,000.00",NA,NA,,"374,950.00","444,576.23","588,000.00",NA,NA,"309,961.55","642,459.47","410,000.00"
2004-07-03,Jul-04,"461,760.00","595,273.00","281,521.11","251,744.15","312,499.88",NA,NA,NA,"241,145.01",NA,"266,249.68","192,000.00",NA,"254,629.54",NA,"460,110.37",NA,"879,120.00","300,000.00","332,142.54","228,976.69",NA,"564,750.00","541,666.50","368,115.26","661,942.03","430,194.50",NA,"355,184.11","322,289.00","497,367.45","258,002.28","582,492.00","720,121.00","310,954.00","461,445.17","770,000.00","507,575.73","637,750.00","635,000.00","239,155.84","195,713.50","386,770.43","513,889.00","258,119.00",NA,NA,NA,"164,827.34","291,175.65","626,506.00",NA,NA,,"368,990.00","433,693.53","585,500.00",NA,NA,"312,002.48","637,811.84","401,950.00"
2004-08-03,Aug-04,"473,520.00","586,409.00","279,166.08","273,912.57","333,333.00",NA,NA,NA,"248,871.20",NA,"264,772.43","200,000.00",NA,"270,832.92",NA,"457,166.22",NA,"899,350.00","234,999.00","349,999.50","246,567.70",NA,"555,000.00","562,499.75","390,565.13","652,905.60","416,887.25",NA,"353,747.47","328,407.00","557,432.20","259,229.25","579,044.00","733,107.00","319,436.00","469,402.29","772,500.00","598,213.89","623,000.00","645,500.00","236,028.69","193,332.67","391,110.20","518,365.00","271,578.00",NA,NA,NA,"179,374.03","271,874.56","626,726.00",NA,NA,,"370,700.00","427,691.86","580,000.00",NA,NA,"305,025.14","633,234.18","399,000.00"
